date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
2011-06-19,keith,adams,7,63,48,15,on-time,cok,trv
2011-06-20,kathryn,richardson,5,217,41,176,delayed,amd,del
2011-06-21,david,allen,7,227,57,170,on-time,maa,del
2011-06-22,amy,murillo,9,258,77,181,on-time,bom,hyd
2011-06-23,sandra,wyatt,6,57,52,5,on-time,ccu,bom
2011-06-24,catherine,yu,5,89,80,9,delayed,amd,cok
2011-06-25,amber,cox,7,161,133,28,on-time,hyd,del
2011-06-26,vincent,brown,6,109,52,57,on-time,blr,bom
2011-06-27,adam,york,9,270,135,135,on-time,ccu,amd
2011-06-28,stephanie,rodgers,5,229,72,157,on-time,bom,goi
2011-06-29,ashley,williams,8,220,33,187,on-time,goi,bom
2011-06-30,david,west,5,299,295,4,delayed,maa,goi
2011-07-01,elijah,walker,5,97,44,53,delayed,amd,goi
2011-07-02,melissa,strickland,8,243,197,46,on-time,hyd,amd
2011-07-03,heather,gill,6,263,125,138,delayed,amd,bom
2011-07-04,stephanie,padilla,6,80,31,49,on-time,del,amd
2011-07-05,melissa,little,9,143,93,50,delayed,maa,blr
2011-07-06,jeffrey,wade,8,292,221,71,delayed,goi,amd
2011-07-07,michelle,carroll,8,176,98,78,on-time,bom,ccu
2011-07-08,maria,patrick,5,137,116,21,on-time,blr,amd
2011-07-09,frances,johnson,8,151,106,45,delayed,amd,ccu
2011-07-10,danny,watts,6,160,36,124,delayed,amd,blr
2011-07-11,kevin,moreno,6,220,118,102,delayed,maa,bom
2011-07-12,justin,brown,7,254,224,30,on-time,maa,bom
2011-07-13,justin,fields,8,101,90,11,on-time,trv,maa
2011-07-14,allison,lee,5,67,41,26,on-time,ccu,maa
2011-07-15,derrick,bailey,6,256,252,4,on-time,goi,del
2011-07-16,charles,farrell,9,66,61,5,on-time,blr,bom
2011-07-17,alison,york,5,290,167,123,on-time,bom,cok
2011-07-18,tina,garcia,6,224,126,98,delayed,maa,blr
2011-07-19,maurice,conley,9,255,140,115,on-time,ccu,blr
2011-07-20,joshua,fleming,5,82,73,9,on-time,cok,del
2011-07-21,jennifer,moore,9,223,160,63,delayed,del,blr
2011-07-22,matthew,perez,6,185,57,128,delayed,trv,cok
2011-07-23,gregory,chapman,4,207,172,35,on-time,del,trv
2011-07-24,christopher,willis,8,275,198,77,on-time,ccu,goi
2011-07-25,jason,moran,6,191,60,131,delayed,amd,trv
2011-07-26,keith,miranda,4,174,93,81,delayed,del,trv
2011-07-27,kristy,mcpherson,4,132,95,37,delayed,maa,trv
2011-07-28,donald,knight,4,189,60,129,on-time,del,hyd
2011-07-29,luis,gilmore,5,122,121,1,delayed,maa,del
2011-07-30,erin,mueller,8,264,219,45,delayed,del,amd
2011-07-31,jennifer,ferguson,7,292,143,149,on-time,goi,amd
2011-08-01,antonio,bautista,8,201,39,162,delayed,bom,hyd
2011-08-02,daniel,tapia,4,74,56,18,on-time,trv,hyd
2011-08-03,theresa,wood,7,55,34,21,delayed,blr,maa
2011-08-04,dave,obrien,7,296,259,37,on-time,hyd,blr
2011-08-05,elizabeth,potter,8,79,39,40,on-time,trv,goi
2011-08-06,dakota,ortiz,5,151,129,22,delayed,del,goi
2011-08-07,heidi,leon,6,209,160,49,on-time,trv,maa
2011-08-08,daniel,williams,8,69,41,28,on-time,del,ccu
2011-08-09,douglas,garrison,4,112,58,54,delayed,hyd,cok
2011-08-10,jasmine,jones,6,156,153,3,on-time,cok,bom
2011-08-11,joseph,mitchell,7,150,75,75,on-time,goi,bom
2011-08-12,jessica,lee,5,55,39,16,on-time,del,maa
2011-08-13,kim,moore,5,287,286,1,on-time,hyd,bom
2011-08-14,sandy,reid,7,119,75,44,delayed,goi,amd
2011-08-15,shannon,nichols,5,274,215,59,on-time,ccu,blr
2011-08-16,john,flores,5,266,87,179,delayed,cok,blr
2011-08-17,rachel,castillo,6,278,216,62,on-time,amd,hyd
2011-08-18,erin,lopez,4,284,77,207,on-time,bom,hyd
2011-08-19,robert,sutton,9,271,175,96,on-time,maa,goi
2011-08-20,wendy,fisher,6,132,99,33,on-time,bom,trv
2011-08-21,james,hoffman,9,53,52,1,on-time,goi,ccu
2011-08-22,katherine,ellis,8,112,69,43,delayed,goi,ccu
2011-08-23,amanda,moore,6,119,111,8,on-time,blr,goi
2011-08-24,jamie,brown,8,185,120,65,delayed,trv,blr
2011-08-25,monique,herrera,4,160,128,32,on-time,amd,ccu
2011-08-26,amy,david,5,144,115,29,on-time,blr,goi
2011-08-27,amanda,levy,7,226,71,155,delayed,ccu,cok
2011-08-28,melissa,ramos,8,110,40,70,delayed,cok,maa
2011-08-29,jacqueline,ramsey,5,281,95,186,delayed,goi,ccu
2011-08-30,jessica,rodriguez,8,239,185,54,on-time,maa,goi
2011-08-31,laura,smith,8,260,221,39,delayed,blr,ccu
2011-09-01,daniel,sheppard,8,54,32,22,on-time,cok,bom
2011-09-02,christina,bowen,9,299,43,256,on-time,blr,maa
2011-09-03,emma,palmer,6,272,264,8,delayed,blr,cok
2011-09-04,frank,carter,9,244,176,68,on-time,hyd,goi
2011-09-05,denise,shaw,5,248,123,125,delayed,hyd,bom
2011-09-06,kaitlin,moon,9,122,119,3,delayed,trv,bom
2011-09-07,tammy,hudson,4,240,85,155,delayed,ccu,bom
2011-09-08,amy,campbell,8,160,139,21,on-time,trv,del
2011-09-09,sara,bonilla,7,158,154,4,on-time,cok,goi
2011-09-10,robert,velez,9,212,64,148,delayed,bom,blr
2011-09-11,erin,black,9,273,45,228,on-time,del,trv
2011-09-12,rodney,miller,5,180,94,86,delayed,cok,trv
2011-09-13,tonya,brown,5,150,32,118,delayed,goi,cok
2011-09-14,catherine,delgado,7,232,151,81,on-time,ccu,hyd
2011-09-15,christopher,pruitt,9,288,174,114,delayed,blr,amd
2011-09-16,kelsey,price,5,201,87,114,delayed,blr,maa
2011-09-17,elizabeth,mcclure,5,142,127,15,on-time,cok,goi
2011-09-18,maria,smith,5,166,146,20,on-time,maa,goi
2011-09-19,john,cooley,9,136,36,100,delayed,bom,trv
2011-09-20,kaitlyn,stevens,8,274,118,156,delayed,bom,blr
2011-09-21,lauren,newman,6,184,109,75,on-time,del,hyd
2011-09-22,chase,harding,9,146,54,92,delayed,trv,amd
2011-09-23,julian,santos,9,246,166,80,on-time,goi,trv
2011-09-24,henry,goodman,6,95,32,63,on-time,cok,maa
2011-09-25,maria,parker,9,210,207,3,delayed,maa,trv
2011-09-26,gary,cook,8,129,87,42,on-time,del,cok
2011-09-27,nicholas,young,8,229,214,15,delayed,trv,blr
2011-09-28,cynthia,taylor,8,137,60,77,delayed,del,ccu
2011-09-29,matthew,mason,6,129,82,47,delayed,amd,goi
2011-09-30,laura,lee,8,293,178,115,on-time,cok,goi
2011-10-01,erik,caldwell,8,220,47,173,on-time,ccu,cok
2011-10-02,kevin,james,9,285,70,215,delayed,trv,maa
2011-10-03,douglas,jones,8,233,104,129,on-time,trv,blr
2011-10-04,shannon,herrera,9,298,63,235,delayed,goi,maa
2011-10-05,david,duncan,9,162,74,88,delayed,maa,del
2011-10-06,connie,joseph,4,208,101,107,on-time,ccu,goi
2011-10-07,mariah,ortega,7,196,138,58,delayed,amd,ccu
2011-10-08,william,thomas,8,284,230,54,on-time,maa,hyd
2011-10-09,james,horton,8,291,282,9,on-time,trv,bom
2011-10-10,tyler,howard,9,172,171,1,delayed,blr,del
2011-10-11,madeline,montes,4,190,61,129,delayed,del,blr
2011-10-12,kimberly,anderson,9,115,52,63,on-time,amd,del
2011-10-13,joshua,holloway,7,96,70,26,delayed,maa,goi
2011-10-14,steven,lane,6,200,117,83,delayed,hyd,del
2011-10-15,jessica,brown,8,229,131,98,on-time,bom,del
2011-10-16,wendy,wells,9,180,32,148,delayed,hyd,amd
2011-10-17,paul,wyatt,8,227,153,74,delayed,hyd,blr
2011-10-18,michael,lam,9,94,91,3,on-time,trv,amd
2011-10-19,alicia,higgins,7,139,120,19,delayed,trv,hyd
2011-10-20,jon,schmitt,8,100,35,65,on-time,bom,goi
2011-10-21,sarah,horn,4,200,148,52,delayed,maa,bom
2011-10-22,michelle,robertson,5,217,85,132,on-time,ccu,hyd
2011-10-23,natasha,russell,6,109,85,24,on-time,maa,goi
2011-10-24,james,cameron,9,173,157,16,on-time,ccu,maa
2011-10-25,katelyn,durham,9,251,240,11,delayed,amd,maa
2011-10-26,melissa,johnson,8,268,153,115,on-time,del,hyd
2011-10-27,theresa,jefferson,9,67,30,37,on-time,trv,cok
2011-10-28,jonathan,mays,8,73,46,27,delayed,cok,goi
2011-10-29,matthew,martin,4,211,205,6,delayed,goi,del
2011-10-30,janice,harris,7,71,66,5,delayed,cok,hyd
2011-10-31,jane,norman,7,150,143,7,on-time,trv,cok
2011-11-01,laura,stout,9,119,90,29,delayed,bom,goi
2011-11-02,thomas,reeves,4,242,73,169,on-time,ccu,amd
2011-11-03,daniel,oliver,7,158,158,0,delayed,del,hyd
2011-11-04,kayla,graves,5,139,126,13,delayed,amd,maa
2011-11-05,olivia,schultz,9,86,86,0,on-time,maa,trv
2011-11-06,todd,navarro,7,236,218,18,on-time,cok,ccu
2011-11-07,kelsey,white,6,236,32,204,on-time,goi,bom
2011-11-08,angela,ali,9,64,61,3,delayed,goi,ccu
2011-11-09,jerry,bell,9,202,106,96,on-time,amd,hyd
2011-11-10,deborah,johnson,9,156,125,31,delayed,blr,cok
2011-11-11,philip,walker,4,116,108,8,delayed,amd,ccu
2011-11-12,tyler,long,4,247,176,71,on-time,blr,goi
2011-11-13,frank,higgins,6,150,119,31,on-time,hyd,ccu
2011-11-14,jill,brewer,8,272,225,47,delayed,trv,maa
2011-11-15,sean,gutierrez,4,211,184,27,on-time,amd,cok
2011-11-16,sean,waters,5,54,31,23,on-time,ccu,cok
2011-11-17,chelsea,cummings,5,232,60,172,delayed,maa,bom
2011-11-18,robert,durham,7,116,37,79,on-time,goi,cok
2011-11-19,joshua,briggs,9,297,58,239,on-time,goi,bom
2011-11-20,nicole,davis,4,102,76,26,delayed,cok,ccu
2011-11-21,corey,torres,8,156,76,80,delayed,cok,blr
2011-11-22,david,pope,8,131,104,27,on-time,cok,goi
2011-11-23,amanda,robinson,7,228,45,183,on-time,maa,hyd
2011-11-24,matthew,ortiz,8,201,179,22,delayed,cok,bom
2011-11-25,caroline,vincent,5,227,180,47,on-time,trv,bom
2011-11-26,monica,jenkins,6,124,120,4,delayed,cok,del
2011-11-27,christopher,reid,4,218,62,156,delayed,ccu,bom
2011-11-28,arthur,parsons,5,82,55,27,delayed,cok,hyd
2011-11-29,jonathan,chavez,7,55,35,20,delayed,ccu,cok
2011-11-30,thomas,johnson,8,266,167,99,on-time,bom,amd
2011-12-01,mark,rodriguez,7,173,51,122,delayed,trv,bom
2011-12-02,anthony,rodriguez,8,118,52,66,on-time,bom,amd
2011-12-03,tracy,osborne,7,242,51,191,on-time,amd,maa
2011-12-04,kelly,baxter,6,192,183,9,delayed,blr,hyd
2011-12-05,michael,horne,9,144,76,68,delayed,goi,maa
2011-12-06,lori,rodriguez,8,175,36,139,on-time,ccu,del
2011-12-07,bethany,murphy,9,88,79,9,delayed,goi,blr
2011-12-08,diana,potter,8,287,144,143,delayed,maa,blr
2011-12-09,sharon,miller,8,268,142,126,on-time,bom,amd
2011-12-10,lisa,miller,9,278,79,199,on-time,trv,amd
2011-12-11,harold,james,6,174,70,104,on-time,goi,hyd
2011-12-12,mark,campbell,9,177,98,79,on-time,hyd,amd
2011-12-13,bryan,arias,6,58,44,14,delayed,goi,ccu
2011-12-14,joseph,white,4,244,32,212,delayed,goi,maa
2011-12-15,brandon,foster,9,225,42,183,delayed,goi,cok
2011-12-16,thomas,johnson,6,153,124,29,on-time,maa,del
2011-12-17,alejandra,smith,9,223,116,107,delayed,del,amd
2011-12-18,tara,davidson,8,52,33,19,delayed,goi,trv
2011-12-19,jeffery,wright,9,260,137,123,on-time,trv,cok
2011-12-20,danny,perez,6,114,93,21,on-time,bom,hyd
2011-12-21,debbie,lewis,7,186,170,16,on-time,amd,ccu
2011-12-22,amber,lam,7,251,192,59,on-time,amd,maa
2011-12-23,kathy,williams,5,289,142,147,delayed,hyd,goi
2011-12-24,kenneth,lopez,7,120,103,17,on-time,ccu,hyd
2011-12-25,brooke,grant,7,197,67,130,delayed,amd,blr
2011-12-26,timothy,harris,8,79,69,10,delayed,maa,del
2011-12-27,maria,alvarez,5,105,92,13,on-time,ccu,trv
2011-12-28,george,powell,9,177,92,85,on-time,maa,del
2011-12-29,danielle,scott,6,296,114,182,delayed,trv,hyd
2011-12-30,kristen,ellis,4,131,111,20,delayed,hyd,goi
2011-12-31,keith,jackson,5,242,136,106,delayed,trv,cok
2012-01-01,evelyn,harding,9,194,139,55,delayed,trv,bom
2012-01-02,christopher,bell,6,140,105,35,on-time,cok,ccu
2012-01-03,patricia,logan,7,146,32,114,on-time,trv,bom
2012-01-04,steven,jones,8,192,53,139,on-time,hyd,goi
2012-01-05,tony,sosa,9,109,79,30,on-time,maa,ccu
2012-01-06,sarah,ritter,8,162,119,43,on-time,hyd,trv
2012-01-07,justin,berger,9,202,118,84,on-time,cok,bom
2012-01-08,thomas,tanner,5,78,70,8,on-time,hyd,maa
2012-01-09,hailey,flores,9,203,129,74,delayed,amd,ccu
2012-01-10,angela,smith,8,131,53,78,on-time,cok,hyd
2012-01-11,phillip,tucker,7,172,153,19,on-time,ccu,goi
2012-01-12,taylor,lynch,9,90,35,55,delayed,ccu,trv
2012-01-13,ann,garcia,6,181,146,35,on-time,maa,cok
2012-01-14,ernest,shaffer,4,251,249,2,delayed,goi,trv
2012-01-15,diane,brown,7,135,77,58,on-time,trv,goi
2012-01-16,teresa,sellers,5,82,76,6,delayed,trv,del
2012-01-17,robin,jacobs,9,249,37,212,delayed,maa,del
2012-01-18,christian,adkins,6,123,74,49,delayed,cok,ccu
2012-01-19,russell,lloyd,7,132,100,32,on-time,hyd,del
2012-01-20,marissa,myers,6,236,175,61,delayed,trv,ccu
2012-01-21,joseph,martinez,6,127,53,74,on-time,amd,blr
2012-01-22,tammy,thompson,9,239,150,89,delayed,blr,hyd
2012-01-23,jeffrey,welch,8,109,61,48,delayed,amd,maa
2012-01-24,elijah,turner,5,101,77,24,delayed,maa,goi
2012-01-25,sarah,ho,6,288,40,248,on-time,blr,trv
2012-01-26,april,kim,5,236,210,26,delayed,trv,amd
2012-01-27,john,brown,4,184,155,29,on-time,maa,goi
2012-01-28,michael,benjamin,8,216,171,45,delayed,cok,ccu
2012-01-29,david,walsh,7,268,138,130,delayed,del,goi
2012-01-30,jack,stevenson,7,106,104,2,delayed,amd,cok
2012-01-31,marcus,patel,7,56,48,8,on-time,trv,cok
2012-02-01,christopher,roberson,8,257,113,144,on-time,del,bom
2012-02-02,kiara,jones,9,214,104,110,on-time,maa,del
2012-02-03,aaron,cruz,7,230,65,165,on-time,blr,del
2012-02-04,amy,walters,9,70,31,39,on-time,trv,ccu
2012-02-05,michael,crawford,9,96,48,48,on-time,maa,blr
2012-02-06,barbara,owen,7,182,70,112,on-time,hyd,cok
2012-02-07,timothy,manning,5,54,40,14,on-time,bom,amd
2012-02-08,brent,cain,7,177,60,117,delayed,cok,goi
2012-02-09,kathleen,nelson,6,102,100,2,on-time,blr,maa
2012-02-10,james,lopez,9,130,100,30,delayed,trv,goi
2012-02-11,lori,carter,7,221,38,183,on-time,del,goi
2012-02-12,randall,moon,6,232,110,122,delayed,goi,del
2012-02-13,eddie,manning,6,100,80,20,on-time,trv,cok
2012-02-14,beverly,brooks,5,161,85,76,on-time,del,goi
2012-02-15,kelly,anderson,9,228,36,192,on-time,bom,hyd
2012-02-16,matthew,mercado,4,154,107,47,on-time,cok,blr
2012-02-17,natasha,singleton,4,249,62,187,delayed,maa,cok
2012-02-18,heather,hanson,8,112,100,12,on-time,del,ccu
2012-02-19,daniel,cox,7,271,271,0,on-time,ccu,goi
2012-02-20,melissa,davis,8,274,238,36,delayed,bom,maa
2012-02-21,benjamin,jones,9,196,73,123,on-time,bom,hyd
2012-02-22,jennifer,mccullough,7,76,60,16,delayed,del,cok
2012-02-23,theresa,rodriguez,9,99,34,65,on-time,goi,ccu
2012-02-24,kimberly,perry,4,154,101,53,on-time,goi,ccu
2012-02-25,patricia,clark,7,249,225,24,delayed,amd,goi
2012-02-26,michael,lewis,5,100,98,2,on-time,amd,maa
2012-02-27,ronald,jones,9,155,35,120,on-time,cok,goi
2012-02-28,rebecca,herrera,6,289,209,80,on-time,cok,ccu
2012-02-29,adriana,young,9,283,222,61,on-time,hyd,bom
2012-03-01,jennifer,mayer,4,131,125,6,on-time,cok,blr
2012-03-02,jordan,neal,6,300,36,264,on-time,del,ccu
2012-03-03,olivia,scott,6,226,221,5,delayed,del,trv
2012-03-04,lisa,miller,6,256,113,143,on-time,blr,hyd
2012-03-05,cody,beltran,6,174,158,16,on-time,maa,goi
2012-03-06,taylor,wood,9,88,32,56,delayed,blr,maa
2012-03-07,candice,gutierrez,4,54,39,15,delayed,maa,del
2012-03-08,stephanie,lowe,7,238,225,13,on-time,trv,ccu
2012-03-09,lisa,watson,4,153,78,75,delayed,goi,bom
2012-03-10,jeremy,abbott,7,246,204,42,delayed,bom,amd
2012-03-11,alexandra,hays,9,143,110,33,on-time,amd,bom
2012-03-12,mark,elliott,5,215,102,113,delayed,hyd,goi
2012-03-13,michael,brown,9,217,121,96,delayed,del,bom
2012-03-14,caitlyn,chen,6,135,100,35,on-time,del,trv
2012-03-15,david,maynard,8,85,38,47,on-time,del,cok
2012-03-16,jill,williams,8,209,204,5,delayed,amd,hyd
2012-03-17,kelly,rodriguez,8,252,108,144,delayed,maa,cok
2012-03-18,elaine,luna,9,139,124,15,delayed,ccu,cok
2012-03-19,wayne,allen,5,193,85,108,on-time,hyd,goi
2012-03-20,cindy,jackson,5,272,72,200,on-time,maa,amd
2012-03-21,jeffrey,todd,8,284,220,64,delayed,cok,del
2012-03-22,richard,smith,8,236,86,150,delayed,maa,bom
2012-03-23,james,kelly,6,273,194,79,delayed,hyd,maa
2012-03-24,adam,hernandez,9,212,186,26,on-time,amd,ccu
2012-03-25,mary,lambert,9,205,39,166,delayed,del,maa
2012-03-26,sharon,white,6,104,100,4,delayed,hyd,trv
2012-03-27,michael,wilkins,8,254,218,36,on-time,cok,blr
2012-03-28,alyssa,jackson,6,76,49,27,delayed,trv,amd
2012-03-29,jason,russell,4,239,142,97,delayed,trv,goi
2012-03-30,chad,allen,7,103,39,64,on-time,del,trv
2012-03-31,christina,oconnor,4,277,131,146,on-time,goi,trv
2012-04-01,tammy,gould,4,107,32,75,delayed,goi,hyd
2012-04-02,shelly,murray,7,204,57,147,delayed,goi,bom
2012-04-03,matthew,davis,6,63,36,27,on-time,hyd,amd
2012-04-04,david,wheeler,6,287,239,48,on-time,blr,amd
2012-04-05,rebecca,wilcox,7,109,44,65,delayed,maa,ccu
2012-04-06,robin,payne,7,77,38,39,on-time,amd,trv
2012-04-07,christopher,blackwell,7,151,52,99,delayed,trv,maa
2012-04-08,nicholas,mckenzie,7,252,220,32,on-time,cok,hyd
2012-04-09,katrina,gardner,6,59,47,12,delayed,trv,goi
2012-04-10,chelsea,ward,8,250,145,105,delayed,cok,ccu
2012-04-11,kenneth,frazier,9,106,41,65,on-time,cok,bom
2012-04-12,john,carroll,7,59,58,1,on-time,blr,cok
2012-04-13,john,smith,4,117,62,55,on-time,bom,cok
2012-04-14,misty,doyle,6,59,57,2,on-time,hyd,bom
2012-04-15,melanie,higgins,6,97,85,12,on-time,hyd,amd
2012-04-16,hannah,owens,9,218,158,60,delayed,trv,amd
2012-04-17,joshua,roberts,9,202,103,99,on-time,hyd,bom
2012-04-18,jeremy,cook,9,222,176,46,delayed,ccu,goi
2012-04-19,melanie,williams,8,61,46,15,on-time,amd,blr
2012-04-20,michael,farrell,4,204,78,126,delayed,cok,ccu
2012-04-21,amy,garcia,8,150,149,1,on-time,blr,maa
2012-04-22,john,lee,5,259,151,108,on-time,del,goi
2012-04-23,robert,vasquez,6,218,203,15,delayed,hyd,cok
2012-04-24,katie,smith,6,266,225,41,on-time,del,ccu
2012-04-25,clarence,fernandez,7,227,61,166,delayed,maa,ccu
2012-04-26,raymond,huff,6,89,50,39,on-time,maa,cok
2012-04-27,miguel,williams,4,192,80,112,delayed,amd,blr
2012-04-28,jonathan,moore,4,103,98,5,on-time,bom,amd
2012-04-29,taylor,morris,6,68,30,38,on-time,hyd,blr
2012-04-30,james,wood,9,142,128,14,delayed,cok,maa
2012-05-01,joshua,hubbard,4,144,81,63,delayed,goi,hyd
2012-05-02,carolyn,lopez,9,274,164,110,delayed,del,goi
2012-05-03,adam,grimes,5,170,48,122,delayed,amd,ccu
2012-05-04,michael,miller,5,128,34,94,delayed,trv,ccu
2012-05-05,caitlin,garcia,7,185,56,129,delayed,blr,cok
2012-05-06,william,allen,7,90,58,32,delayed,ccu,blr
2012-05-07,leah,martin,7,82,58,24,on-time,amd,goi
2012-05-08,danielle,moore,6,161,115,46,delayed,trv,hyd
2012-05-09,nathan,shelton,7,187,144,43,on-time,hyd,blr
2012-05-10,james,schaefer,8,124,64,60,delayed,bom,hyd
2012-05-11,dana,hunt,7,175,118,57,on-time,blr,cok
2012-05-12,samantha,sherman,7,179,96,83,delayed,maa,ccu
2012-05-13,madison,robinson,7,216,138,78,on-time,goi,ccu
2012-05-14,barbara,bailey,5,58,36,22,delayed,amd,bom
2012-05-15,stephanie,pierce,9,232,228,4,delayed,bom,goi
2012-05-16,robert,brown,7,202,33,169,on-time,ccu,maa
2012-05-17,heather,newman,4,284,83,201,delayed,ccu,hyd
2012-05-18,catherine,george,4,217,111,106,delayed,goi,del
2012-05-19,tracy,pope,4,151,81,70,on-time,goi,del
2012-05-20,donna,jones,5,113,84,29,delayed,goi,del
2012-05-21,danielle,simmons,4,273,182,91,delayed,goi,trv
2012-05-22,kathleen,young,9,238,187,51,on-time,ccu,bom
2012-05-23,adam,miller,4,140,65,75,delayed,trv,cok
2012-05-24,michael,howard,8,282,54,228,on-time,cok,ccu
2012-05-25,alyssa,ball,6,257,52,205,on-time,trv,bom
2012-05-26,stephen,cole,4,222,126,96,on-time,del,trv
2012-05-27,ariel,bryant,7,266,76,190,delayed,amd,maa
2012-05-28,austin,turner,4,124,80,44,delayed,blr,cok
2012-05-29,joshua,gonzalez,9,94,48,46,on-time,cok,trv
2012-05-30,michael,brooks,9,204,63,141,delayed,maa,bom
2012-05-31,david,evans,9,250,170,80,delayed,amd,bom
2012-06-01,kimberly,little,5,136,35,101,on-time,blr,bom
2012-06-02,shannon,aguilar,4,185,104,81,delayed,bom,amd
2012-06-03,chad,smith,7,266,187,79,on-time,del,cok
2012-06-04,amy,williams,5,231,187,44,delayed,del,goi
2012-06-05,albert,mcintosh,9,140,53,87,on-time,goi,amd
2012-06-06,mary,stephens,7,288,221,67,delayed,goi,ccu
2012-06-07,mary,rose,7,191,53,138,on-time,goi,blr
2012-06-08,jordan,ferguson,4,124,35,89,on-time,ccu,goi
2012-06-09,mary,hurst,5,63,63,0,on-time,bom,maa
2012-06-10,heidi,stokes,5,198,34,164,delayed,trv,del
2012-06-11,lori,walker,8,278,274,4,delayed,del,bom
2012-06-12,sydney,cox,6,266,232,34,on-time,blr,cok
2012-06-13,christopher,jones,4,173,31,142,delayed,hyd,goi
2012-06-14,abigail,butler,6,181,113,68,on-time,trv,goi
2012-06-15,deanna,burton,9,186,165,21,delayed,bom,hyd
2012-06-16,billy,dean,5,168,88,80,delayed,maa,blr
2012-06-17,robert,gardner,5,202,83,119,delayed,blr,goi
2012-06-18,kelsey,escobar,9,223,74,149,on-time,hyd,del
2012-06-19,todd,gay,4,125,105,20,delayed,goi,hyd
2012-06-20,devon,newton,7,247,124,123,on-time,ccu,bom
2012-06-21,julia,anderson,8,187,132,55,on-time,maa,hyd
2012-06-22,walter,holloway,7,189,43,146,delayed,cok,blr
2012-06-23,lori,simmons,9,119,84,35,delayed,amd,cok
2012-06-24,tyrone,malone,8,263,163,100,delayed,cok,maa
2012-06-25,tabitha,duffy,6,300,217,83,delayed,hyd,amd
2012-06-26,kevin,pena,8,112,99,13,on-time,maa,del
2012-06-27,frank,jones,4,273,219,54,on-time,cok,del
2012-06-28,joseph,norris,8,198,43,155,delayed,bom,goi
2012-06-29,tonya,dominguez,5,74,70,4,delayed,ccu,amd
2012-06-30,desiree,miller,8,230,158,72,delayed,hyd,ccu
2012-07-01,joseph,rogers,5,110,44,66,on-time,amd,cok
2012-07-02,taylor,smith,6,54,33,21,delayed,bom,maa
2012-07-03,manuel,taylor,7,57,32,25,delayed,ccu,amd
2012-07-04,joshua,wagner,5,51,43,8,delayed,blr,cok
2012-07-05,darren,lewis,4,225,175,50,delayed,bom,cok
2012-07-06,amanda,vargas,9,120,46,74,on-time,amd,ccu
2012-07-07,tiffany,ingram,5,79,54,25,delayed,hyd,del
2012-07-08,michele,zhang,8,294,109,185,delayed,bom,del
2012-07-09,andrew,costa,4,171,51,120,on-time,bom,maa
2012-07-10,victoria,johnson,6,169,94,75,delayed,maa,bom
2012-07-11,nancy,vega,8,220,193,27,on-time,del,trv
2012-07-12,kristen,west,4,203,32,171,delayed,maa,cok
2012-07-13,jason,webb,7,254,237,17,delayed,maa,blr
2012-07-14,linda,rogers,7,107,76,31,on-time,bom,goi
2012-07-15,sara,jones,7,111,76,35,delayed,hyd,bom
2012-07-16,peter,ritter,5,216,37,179,delayed,blr,trv
2012-07-17,michael,davis,7,172,55,117,delayed,amd,cok
2012-07-18,kevin,jones,6,240,138,102,delayed,blr,maa
2012-07-19,melissa,moore,8,92,91,1,delayed,maa,goi
2012-07-20,kimberly,taylor,7,163,103,60,delayed,hyd,del
2012-07-21,stephanie,meyers,6,170,51,119,on-time,maa,ccu
2012-07-22,sierra,holt,5,82,75,7,on-time,trv,cok
2012-07-23,glenn,blanchard,9,252,203,49,on-time,blr,cok
2012-07-24,connie,boyd,4,130,97,33,on-time,goi,trv
2012-07-25,david,rodriguez,8,256,212,44,delayed,amd,trv
2012-07-26,brandy,garcia,5,75,60,15,delayed,maa,bom
2012-07-27,nicholas,stephenson,4,67,46,21,delayed,hyd,bom
2012-07-28,kenneth,scott,5,124,119,5,on-time,maa,hyd
2012-07-29,kelly,evans,7,162,85,77,delayed,ccu,goi
2012-07-30,victoria,mcclain,4,286,270,16,on-time,bom,del
2012-07-31,mark,delgado,9,154,81,73,on-time,hyd,amd
2012-08-01,darryl,wood,9,63,52,11,on-time,del,hyd
2012-08-02,michael,stewart,6,51,33,18,delayed,cok,amd
2012-08-03,alexandra,spencer,4,168,37,131,on-time,bom,hyd
2012-08-04,victoria,simpson,9,274,39,235,delayed,bom,ccu
2012-08-05,cheyenne,williams,7,104,98,6,delayed,bom,trv
2012-08-06,martin,hill,9,262,196,66,delayed,cok,blr
2012-08-07,james,clark,4,290,155,135,on-time,cok,amd
2012-08-08,brandon,castillo,6,294,246,48,on-time,del,bom
2012-08-09,diana,chase,4,195,46,149,on-time,hyd,blr
2012-08-10,evan,moore,7,235,44,191,on-time,goi,blr
2012-08-11,jocelyn,gillespie,6,69,37,32,on-time,hyd,ccu
2012-08-12,yolanda,torres,6,245,206,39,delayed,hyd,bom
2012-08-13,andrea,robertson,4,114,90,24,on-time,hyd,cok
2012-08-14,brandi,garcia,7,86,47,39,delayed,blr,hyd
2012-08-15,michael,paul,4,214,138,76,on-time,blr,bom
2012-08-16,lori,bell,4,158,96,62,on-time,del,hyd
2012-08-17,anna,oliver,8,256,182,74,on-time,bom,amd
2012-08-18,travis,boyer,8,88,45,43,on-time,amd,cok
2012-08-19,fernando,mata,6,87,34,53,on-time,hyd,cok
