date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
2016-01-24,jillian,williams,7,235,76,159,delayed,cok,del
2016-01-25,mary,huff,5,225,172,53,on-time,hyd,goi
2016-01-26,anthony,thomas,8,243,143,100,delayed,amd,trv
2016-01-27,april,powell,4,196,78,118,delayed,trv,blr
2016-01-28,david,dickson,5,235,176,59,on-time,bom,ccu
2016-01-29,teresa,mccarthy,9,107,47,60,delayed,amd,blr
2016-01-30,john,woods,6,111,104,7,on-time,bom,trv
2016-01-31,gail,higgins,6,120,73,47,on-time,hyd,bom
2016-02-01,willie,rogers,8,206,72,134,on-time,goi,trv
2016-02-02,julia,ramirez,5,71,46,25,delayed,del,hyd
2016-02-03,susan,morris,6,152,58,94,delayed,ccu,blr
2016-02-04,melissa,davis,8,88,57,31,on-time,ccu,amd
2016-02-05,lisa,powell,9,127,108,19,delayed,hyd,goi
2016-02-06,wesley,sullivan,8,258,223,35,on-time,maa,goi
2016-02-07,amy,nichols,4,159,158,1,on-time,blr,bom
2016-02-08,james,guerra,5,87,79,8,on-time,del,trv
2016-02-09,justin,little,7,94,82,12,on-time,amd,hyd
2016-02-10,jonathon,thomas,9,103,68,35,on-time,amd,del
2016-02-11,ashley,novak,9,224,164,60,delayed,ccu,del
2016-02-12,kyle,chen,8,93,76,17,on-time,blr,trv
2016-02-13,jane,walker,8,252,196,56,on-time,amd,goi
2016-02-14,travis,monroe,9,104,80,24,delayed,bom,cok
2016-02-15,gary,baker,5,112,32,80,on-time,amd,del
2016-02-16,anthony,fox,4,170,70,100,on-time,blr,trv
2016-02-17,robert,smith,4,110,56,54,on-time,hyd,del
2016-02-18,tracie,gaines,8,261,237,24,on-time,cok,hyd
2016-02-19,brittany,lynch,8,70,70,0,delayed,amd,ccu
2016-02-20,susan,johnson,6,268,196,72,delayed,del,hyd
2016-02-21,lindsay,baker,4,65,36,29,on-time,amd,ccu
2016-02-22,michelle,johnson,7,160,75,85,delayed,goi,hyd
2016-02-23,james,morris,6,264,111,153,on-time,bom,maa
2016-02-24,samantha,davidson,4,186,114,72,on-time,trv,amd
2016-02-25,thomas,phillips,5,91,87,4,on-time,bom,blr
2016-02-26,antonio,gates,9,50,46,4,on-time,goi,amd
2016-02-27,alan,best,4,59,42,17,on-time,del,bom
2016-02-28,lori,clayton,5,271,129,142,delayed,hyd,cok
2016-02-29,david,chavez,8,54,50,4,delayed,cok,hyd
2016-03-01,misty,robinson,8,218,115,103,delayed,goi,bom
2016-03-02,jaclyn,white,9,147,144,3,delayed,hyd,maa
2016-03-03,matthew,williamson,4,296,42,254,on-time,amd,goi
2016-03-04,vanessa,wong,8,189,103,86,on-time,cok,ccu
2016-03-05,douglas,chandler,5,282,49,233,on-time,maa,del
2016-03-06,stephen,reese,5,283,204,79,on-time,blr,hyd
2016-03-07,ricardo,ballard,8,196,79,117,on-time,hyd,maa
2016-03-08,heather,smith,4,167,49,118,delayed,del,goi
2016-03-09,jason,johnson,5,207,162,45,on-time,del,ccu
2016-03-10,nicholas,williams,5,219,198,21,delayed,maa,del
2016-03-11,jennifer,mayer,7,161,143,18,delayed,hyd,trv
2016-03-12,randall,holder,6,109,58,51,delayed,bom,goi
2016-03-13,jamie,russell,4,115,88,27,on-time,maa,hyd
2016-03-14,jennifer,orr,9,257,46,211,delayed,trv,goi
2016-03-15,frank,hart,9,92,48,44,delayed,blr,del
2016-03-16,david,james,5,179,170,9,delayed,maa,blr
2016-03-17,manuel,ortiz,4,180,180,0,on-time,blr,bom
2016-03-18,adam,fox,7,273,130,143,delayed,bom,ccu
2016-03-19,marisa,washington,7,205,140,65,delayed,maa,del
2016-03-20,diana,jackson,6,244,44,200,on-time,ccu,blr
2016-03-21,jeffrey,stokes,6,241,183,58,delayed,ccu,maa
2016-03-22,catherine,carter,5,63,45,18,delayed,maa,del
2016-03-23,kimberly,woodard,9,243,73,170,on-time,hyd,cok
2016-03-24,paul,martinez,5,251,91,160,delayed,goi,hyd
2016-03-25,daisy,phillips,6,62,44,18,on-time,amd,maa
2016-03-26,madeline,johnson,6,103,64,39,delayed,goi,maa
2016-03-27,candice,spencer,9,184,34,150,delayed,ccu,del
2016-03-28,samantha,marshall,8,155,111,44,on-time,bom,maa
2016-03-29,thomas,simpson,8,155,113,42,delayed,blr,del
2016-03-30,michele,young,8,131,32,99,on-time,del,maa
2016-03-31,jeremiah,house,9,180,156,24,delayed,maa,del
2016-04-01,melinda,hall,6,80,65,15,delayed,ccu,goi
2016-04-02,kevin,yu,7,93,43,50,delayed,trv,del
2016-04-03,lisa,novak,7,114,66,48,on-time,cok,ccu
2016-04-04,sara,tucker,8,77,74,3,delayed,cok,bom
2016-04-05,barry,phillips,7,290,158,132,delayed,del,hyd
2016-04-06,seth,brooks,9,115,75,40,on-time,goi,trv
2016-04-07,ashley,ward,9,120,97,23,on-time,maa,goi
2016-04-08,matthew,dunn,5,172,105,67,on-time,trv,amd
2016-04-09,valerie,sanders,7,146,30,116,on-time,blr,hyd
2016-04-10,tiffany,ball,7,146,123,23,delayed,hyd,goi
2016-04-11,daniel,tate,6,76,39,37,delayed,goi,bom
2016-04-12,cheryl,lewis,8,50,36,14,on-time,goi,ccu
2016-04-13,christopher,huffman,8,213,69,144,on-time,blr,trv
2016-04-14,christina,spence,9,291,174,117,delayed,hyd,ccu
2016-04-15,michelle,brock,8,113,76,37,delayed,amd,del
2016-04-16,cassandra,ramirez,5,151,107,44,on-time,cok,goi
2016-04-17,chad,reed,6,83,74,9,on-time,amd,trv
2016-04-18,amy,baxter,6,292,56,236,delayed,bom,cok
2016-04-19,patricia,johnson,5,152,90,62,delayed,cok,maa
2016-04-20,kimberly,rodriguez,5,116,112,4,delayed,ccu,amd
2016-04-21,andrew,gomez,5,174,128,46,on-time,blr,trv
2016-04-22,hannah,jones,5,243,186,57,delayed,del,hyd
2016-04-23,madeline,taylor,8,245,121,124,delayed,trv,maa
2016-04-24,susan,kennedy,5,239,208,31,on-time,del,trv
2016-04-25,shane,singleton,9,187,118,69,delayed,blr,trv
2016-04-26,debra,fischer,7,275,90,185,on-time,del,blr
2016-04-27,michael,willis,4,115,109,6,on-time,hyd,goi
2016-04-28,kevin,rodriguez,6,119,92,27,delayed,cok,goi
2016-04-29,meghan,cox,4,120,105,15,delayed,trv,amd
2016-04-30,john,green,7,186,47,139,on-time,maa,cok
2016-05-01,richard,smith,6,197,152,45,on-time,ccu,cok
2016-05-02,kenneth,williams,4,249,38,211,delayed,hyd,del
2016-05-03,noah,valencia,6,170,82,88,on-time,goi,bom
2016-05-04,walter,duran,4,182,35,147,on-time,bom,goi
2016-05-05,reginald,jackson,6,159,101,58,delayed,del,goi
2016-05-06,thomas,stone,9,283,71,212,delayed,goi,trv
2016-05-07,valerie,foster,7,219,146,73,delayed,amd,bom
2016-05-08,michelle,dillon,7,131,94,37,on-time,blr,hyd
2016-05-09,james,oneill,7,113,69,44,delayed,bom,del
2016-05-10,joyce,gonzales,6,187,114,73,on-time,goi,amd
2016-05-11,caroline,bailey,7,288,86,202,delayed,amd,maa
2016-05-12,angela,jordan,7,227,70,157,delayed,goi,blr
2016-05-13,tracy,buck,8,265,60,205,delayed,cok,trv
2016-05-14,karen,anderson,8,214,166,48,on-time,blr,maa
2016-05-15,adrian,wilson,8,294,62,232,on-time,del,trv
2016-05-16,michael,black,6,75,74,1,on-time,goi,maa
2016-05-17,natasha,nguyen,6,99,89,10,delayed,del,maa
2016-05-18,lisa,jackson,5,166,136,30,delayed,bom,trv
2016-05-19,bradley,martinez,6,144,102,42,on-time,cok,del
2016-05-20,crystal,brown,7,260,61,199,on-time,trv,hyd
2016-05-21,jennifer,bond,6,190,54,136,on-time,hyd,del
2016-05-22,philip,pierce,4,65,47,18,delayed,cok,maa
2016-05-23,sierra,nichols,7,61,39,22,delayed,bom,del
2016-05-24,lisa,arias,9,158,109,49,delayed,cok,goi
2016-05-25,andrea,rodriguez,5,199,135,64,delayed,blr,trv
2016-05-26,sean,cobb,8,219,114,105,on-time,blr,goi
2016-05-27,jason,vasquez,5,240,98,142,on-time,trv,cok
2016-05-28,emily,smith,8,260,219,41,delayed,maa,bom
2016-05-29,brianna,hammond,9,285,275,10,delayed,amd,cok
2016-05-30,patricia,jensen,9,260,254,6,on-time,hyd,goi
2016-05-31,jason,mack,9,290,217,73,on-time,goi,ccu
2016-06-01,christopher,rodriguez,9,173,47,126,delayed,maa,ccu
2016-06-02,scott,mcgrath,8,240,208,32,delayed,maa,del
2016-06-03,abigail,burnett,7,227,156,71,on-time,bom,trv
2016-06-04,thomas,brown,6,99,81,18,delayed,bom,goi
2016-06-05,linda,wilson,6,287,144,143,delayed,hyd,del
2016-06-06,lisa,myers,5,139,78,61,delayed,del,maa
2016-06-07,christopher,buchanan,4,101,42,59,on-time,amd,goi
2016-06-08,charles,sanchez,7,140,48,92,on-time,del,goi
2016-06-09,shane,baldwin,4,89,86,3,on-time,trv,cok
2016-06-10,david,williams,4,162,140,22,delayed,maa,del
2016-06-11,michael,hughes,7,273,233,40,on-time,blr,goi
2016-06-12,monica,smith,5,195,185,10,delayed,hyd,ccu
2016-06-13,andrew,keller,8,190,55,135,on-time,amd,goi
2016-06-14,joseph,house,7,84,40,44,on-time,del,ccu
2016-06-15,victoria,lawrence,9,139,69,70,delayed,bom,cok
2016-06-16,brianna,melton,9,109,103,6,delayed,maa,trv
2016-06-17,marco,walker,6,157,99,58,on-time,blr,amd
2016-06-18,michael,medina,7,63,48,15,on-time,cok,trv
2016-06-19,joseph,campbell,5,217,41,176,delayed,amd,del
2016-06-20,david,simmons,7,227,57,170,on-time,maa,del
2016-06-21,shawn,moore,9,258,77,181,on-time,bom,hyd
2016-06-22,jenna,turner,6,57,52,5,on-time,ccu,bom
2016-06-23,megan,coleman,5,89,80,9,delayed,amd,cok
2016-06-24,richard,nguyen,7,161,133,28,on-time,hyd,del
2016-06-25,trevor,harper,6,109,52,57,on-time,blr,bom
2016-06-26,alexis,nicholson,9,270,135,135,on-time,ccu,amd
2016-06-27,frank,welch,5,229,72,157,on-time,bom,goi
2016-06-28,chase,wilson,8,220,33,187,on-time,goi,bom
2016-06-29,christine,garcia,5,299,295,4,delayed,maa,goi
2016-06-30,keith,bryant,5,97,44,53,delayed,amd,goi
2016-07-01,russell,schultz,8,243,197,46,on-time,hyd,amd
2016-07-02,dylan,alvarado,6,263,125,138,delayed,amd,bom
2016-07-03,joshua,bell,6,80,31,49,on-time,del,amd
2016-07-04,thomas,cook,9,143,93,50,delayed,maa,blr
2016-07-05,keith,shaffer,8,292,221,71,delayed,goi,amd
2016-07-06,taylor,wilson,8,176,98,78,on-time,bom,ccu
2016-07-07,mark,jones,5,137,116,21,on-time,blr,amd
2016-07-08,stacy,wilson,8,151,106,45,delayed,amd,ccu
2016-07-09,brooke,garner,6,160,36,124,delayed,amd,blr
2016-07-10,marc,rice,6,220,118,102,delayed,maa,bom
2016-07-11,jim,trevino,7,254,224,30,on-time,maa,bom
2016-07-12,lauren,waters,8,101,90,11,on-time,trv,maa
2016-07-13,robert,gibson,5,67,41,26,on-time,ccu,maa
2016-07-14,anthony,romero,6,256,252,4,on-time,goi,del
2016-07-15,heather,chen,9,66,61,5,on-time,blr,bom
2016-07-16,riley,nash,5,290,167,123,on-time,bom,cok
2016-07-17,catherine,reilly,6,224,126,98,delayed,maa,blr
2016-07-18,mary,fernandez,9,255,140,115,on-time,ccu,blr
2016-07-19,philip,hanna,5,82,73,9,on-time,cok,del
2016-07-20,michelle,dunn,9,223,160,63,delayed,del,blr
2016-07-21,christopher,wright,6,185,57,128,delayed,trv,cok
2016-07-22,phillip,garrison,4,207,172,35,on-time,del,trv
2016-07-23,kim,garcia,8,275,198,77,on-time,ccu,goi
2016-07-24,christy,welch,6,191,60,131,delayed,amd,trv
2016-07-25,jack,james,4,174,93,81,delayed,del,trv
2016-07-26,elizabeth,love,4,132,95,37,delayed,maa,trv
2016-07-27,maria,garcia,4,189,60,129,on-time,del,hyd
2016-07-28,brooke,scott,5,122,121,1,delayed,maa,del
2016-07-29,jeremy,andrews,8,264,219,45,delayed,del,amd
2016-07-30,william,adams,7,292,143,149,on-time,goi,amd
2016-07-31,william,roberts,8,201,39,162,delayed,bom,hyd
2016-08-01,theodore,mcgee,4,74,56,18,on-time,trv,hyd
2016-08-02,michelle,stone,7,55,34,21,delayed,blr,maa
2016-08-03,william,adams,7,296,259,37,on-time,hyd,blr
2016-08-04,kevin,martinez,8,79,39,40,on-time,trv,goi
2016-08-05,daniel,sweeney,5,151,129,22,delayed,del,goi
2016-08-06,micheal,maxwell,6,209,160,49,on-time,trv,maa
2016-08-07,sharon,vasquez,8,69,41,28,on-time,del,ccu
2016-08-08,christopher,hawkins,4,112,58,54,delayed,hyd,cok
2016-08-09,laura,bryant,6,156,153,3,on-time,cok,bom
2016-08-10,eugene,lloyd,7,150,75,75,on-time,goi,bom
2016-08-11,william,hatfield,5,55,39,16,on-time,del,maa
2016-08-12,tyler,smith,5,287,286,1,on-time,hyd,bom
2016-08-13,philip,nelson,7,119,75,44,delayed,goi,amd
2016-08-14,gabriel,foster,5,274,215,59,on-time,ccu,blr
2016-08-15,jill,johnson,5,266,87,179,delayed,cok,blr
2016-08-16,erin,jensen,6,278,216,62,on-time,amd,hyd
2016-08-17,claudia,cruz,4,284,77,207,on-time,bom,hyd
2016-08-18,amanda,henderson,9,271,175,96,on-time,maa,goi
2016-08-19,sarah,carter,6,132,99,33,on-time,bom,trv
2016-08-20,mary,shannon,9,53,52,1,on-time,goi,ccu
2016-08-21,ryan,white,8,112,69,43,delayed,goi,ccu
2016-08-22,francisco,carr,6,119,111,8,on-time,blr,goi
2016-08-23,amy,coleman,8,185,120,65,delayed,trv,blr
2016-08-24,kelly,brown,4,160,128,32,on-time,amd,ccu
2016-08-25,andrew,austin,5,144,115,29,on-time,blr,goi
2016-08-26,ian,reeves,7,226,71,155,delayed,ccu,cok
2016-08-27,jamie,koch,8,110,40,70,delayed,cok,maa
2016-08-28,henry,wood,5,281,95,186,delayed,goi,ccu
2016-08-29,donald,williams,8,239,185,54,on-time,maa,goi
2016-08-30,nicholas,cervantes,8,260,221,39,delayed,blr,ccu
2016-08-31,kathryn,willis,8,54,32,22,on-time,cok,bom
2016-09-01,john,cohen,9,299,43,256,on-time,blr,maa
2016-09-02,danny,lowe,6,272,264,8,delayed,blr,cok
2016-09-03,john,russell,9,244,176,68,on-time,hyd,goi
2016-09-04,juan,cortez,5,248,123,125,delayed,hyd,bom
2016-09-05,alice,sanders,9,122,119,3,delayed,trv,bom
2016-09-06,eric,jackson,4,240,85,155,delayed,ccu,bom
2016-09-07,charles,white,8,160,139,21,on-time,trv,del
2016-09-08,heather,wright,7,158,154,4,on-time,cok,goi
2016-09-09,carlos,phillips,9,212,64,148,delayed,bom,blr
2016-09-10,juan,ruiz,9,273,45,228,on-time,del,trv
2016-09-11,brad,chen,5,180,94,86,delayed,cok,trv
2016-09-12,ashlee,kramer,5,150,32,118,delayed,goi,cok
2016-09-13,dawn,gomez,7,232,151,81,on-time,ccu,hyd
2016-09-14,terry,mckinney,9,288,174,114,delayed,blr,amd
2016-09-15,joseph,buchanan,5,201,87,114,delayed,blr,maa
2016-09-16,barbara,michael,5,142,127,15,on-time,cok,goi
2016-09-17,teresa,alexander,5,166,146,20,on-time,maa,goi
2016-09-18,jamie,mclaughlin,9,136,36,100,delayed,bom,trv
2016-09-19,james,crawford,8,274,118,156,delayed,bom,blr
2016-09-20,samantha,myers,6,184,109,75,on-time,del,hyd
2016-09-21,brian,willis,9,146,54,92,delayed,trv,amd
2016-09-22,ross,martin,9,246,166,80,on-time,goi,trv
2016-09-23,heather,bonilla,6,95,32,63,on-time,cok,maa
2016-09-24,caitlyn,sanders,9,210,207,3,delayed,maa,trv
2016-09-25,mark,collier,8,129,87,42,on-time,del,cok
2016-09-26,kelsey,ferguson,8,229,214,15,delayed,trv,blr
2016-09-27,laura,ayala,8,137,60,77,delayed,del,ccu
2016-09-28,elizabeth,evans,6,129,82,47,delayed,amd,goi
2016-09-29,charles,daniels,8,293,178,115,on-time,cok,goi
2016-09-30,crystal,hanna,8,220,47,173,on-time,ccu,cok
2016-10-01,michele,terry,9,285,70,215,delayed,trv,maa
2016-10-02,danny,garza,8,233,104,129,on-time,trv,blr
2016-10-03,kimberly,duncan,9,298,63,235,delayed,goi,maa
2016-10-04,daniel,robinson,9,162,74,88,delayed,maa,del
2016-10-05,melissa,davis,4,208,101,107,on-time,ccu,goi
2016-10-06,lee,carr,7,196,138,58,delayed,amd,ccu
2016-10-07,charles,ellis,8,284,230,54,on-time,maa,hyd
2016-10-08,kaitlyn,delgado,8,291,282,9,on-time,trv,bom
2016-10-09,lisa,cobb,9,172,171,1,delayed,blr,del
2016-10-10,austin,gibson,4,190,61,129,delayed,del,blr
2016-10-11,john,hopkins,9,115,52,63,on-time,amd,del
2016-10-12,alexis,bruce,7,96,70,26,delayed,maa,goi
2016-10-13,carrie,martin,6,200,117,83,delayed,hyd,del
2016-10-14,brittany,perry,8,229,131,98,on-time,bom,del
2016-10-15,michael,espinoza,9,180,32,148,delayed,hyd,amd
2016-10-16,mathew,sexton,8,227,153,74,delayed,hyd,blr
2016-10-17,ronald,wiley,9,94,91,3,on-time,trv,amd
2016-10-18,adam,ibarra,7,139,120,19,delayed,trv,hyd
2016-10-19,karen,clark,8,100,35,65,on-time,bom,goi
2016-10-20,rebecca,nelson,4,200,148,52,delayed,maa,bom
2016-10-21,david,klein,5,217,85,132,on-time,ccu,hyd
2016-10-22,tanner,wilson,6,109,85,24,on-time,maa,goi
2016-10-23,travis,williams,9,173,157,16,on-time,ccu,maa
2016-10-24,stacey,garcia,9,251,240,11,delayed,amd,maa
2016-10-25,jennifer,rivera,8,268,153,115,on-time,del,hyd
2016-10-26,melissa,harrison,9,67,30,37,on-time,trv,cok
2016-10-27,mary,stephens,8,73,46,27,delayed,cok,goi
2016-10-28,robin,leon,4,211,205,6,delayed,goi,del
2016-10-29,scott,clark,7,71,66,5,delayed,cok,hyd
2016-10-30,brian,perry,7,150,143,7,on-time,trv,cok
2016-10-31,dana,kelley,9,119,90,29,delayed,bom,goi
2016-11-01,alexander,mclean,4,242,73,169,on-time,ccu,amd
2016-11-02,tracy,silva,7,158,158,0,delayed,del,hyd
2016-11-03,ian,brown,5,139,126,13,delayed,amd,maa
2016-11-04,tina,burns,9,86,86,0,on-time,maa,trv
2016-11-05,adam,elliott,7,236,218,18,on-time,cok,ccu
2016-11-06,elizabeth,rivera,6,236,32,204,on-time,goi,bom
2016-11-07,sonya,aguilar,9,64,61,3,delayed,goi,ccu
2016-11-08,crystal,francis,9,202,106,96,on-time,amd,hyd
2016-11-09,jason,delgado,9,156,125,31,delayed,blr,cok
2016-11-10,jessica,kelly,4,116,108,8,delayed,amd,ccu
2016-11-11,leslie,grimes,4,247,176,71,on-time,blr,goi
2016-11-12,christopher,reyes,6,150,119,31,on-time,hyd,ccu
2016-11-13,savannah,davis,8,272,225,47,delayed,trv,maa
2016-11-14,ashley,jackson,4,211,184,27,on-time,amd,cok
2016-11-15,christopher,cantrell,5,54,31,23,on-time,ccu,cok
2016-11-16,david,hunter,5,232,60,172,delayed,maa,bom
2016-11-17,melanie,henry,7,116,37,79,on-time,goi,cok
2016-11-18,anthony,fernandez,9,297,58,239,on-time,goi,bom
2016-11-19,gilbert,becker,4,102,76,26,delayed,cok,ccu
2016-11-20,daniel,nelson,8,156,76,80,delayed,cok,blr
2016-11-21,nicolas,jones,8,131,104,27,on-time,cok,goi
2016-11-22,ryan,arroyo,7,228,45,183,on-time,maa,hyd
2016-11-23,pamela,mcintosh,8,201,179,22,delayed,cok,bom
2016-11-24,kari,hanson,5,227,180,47,on-time,trv,bom
2016-11-25,darren,brock,6,124,120,4,delayed,cok,del
2016-11-26,rebecca,hutchinson,4,218,62,156,delayed,ccu,bom
2016-11-27,alexis,cooper,5,82,55,27,delayed,cok,hyd
2016-11-28,joshua,logan,7,55,35,20,delayed,ccu,cok
2016-11-29,tammy,olson,8,266,167,99,on-time,bom,amd
2016-11-30,katherine,schmidt,7,173,51,122,delayed,trv,bom
2016-12-01,stephanie,reynolds,8,118,52,66,on-time,bom,amd
2016-12-02,jason,alexander,7,242,51,191,on-time,amd,maa
2016-12-03,barbara,sawyer,6,192,183,9,delayed,blr,hyd
2016-12-04,nathan,mcintosh,9,144,76,68,delayed,goi,maa
2016-12-05,mariah,evans,8,175,36,139,on-time,ccu,del
2016-12-06,victoria,gonzalez,9,88,79,9,delayed,goi,blr
2016-12-07,marvin,cox,8,287,144,143,delayed,maa,blr
2016-12-08,kendra,johnson,8,268,142,126,on-time,bom,amd
2016-12-09,james,bowen,9,278,79,199,on-time,trv,amd
2016-12-10,michelle,parsons,6,174,70,104,on-time,goi,hyd
2016-12-11,christopher,mcgee,9,177,98,79,on-time,hyd,amd
2016-12-12,betty,wilson,6,58,44,14,delayed,goi,ccu
2016-12-13,rhonda,carpenter,4,244,32,212,delayed,goi,maa
2016-12-14,steven,carney,9,225,42,183,delayed,goi,cok
2016-12-15,jacob,pineda,6,153,124,29,on-time,maa,del
2016-12-16,martha,benson,9,223,116,107,delayed,del,amd
2016-12-17,scott,smith,8,52,33,19,delayed,goi,trv
2016-12-18,pamela,rios,9,260,137,123,on-time,trv,cok
2016-12-19,lisa,dunn,6,114,93,21,on-time,bom,hyd
2016-12-20,patricia,webster,7,186,170,16,on-time,amd,ccu
2016-12-21,jennifer,mckenzie,7,251,192,59,on-time,amd,maa
2016-12-22,jeffrey,morgan,5,289,142,147,delayed,hyd,goi
2016-12-23,samuel,sullivan,7,120,103,17,on-time,ccu,hyd
2016-12-24,charles,harris,7,197,67,130,delayed,amd,blr
2016-12-25,kelly,mayer,8,79,69,10,delayed,maa,del
2016-12-26,cindy,phillips,5,105,92,13,on-time,ccu,trv
2016-12-27,dylan,joyce,9,177,92,85,on-time,maa,del
2016-12-28,victoria,gonzalez,6,296,114,182,delayed,trv,hyd
2016-12-29,robert,cruz,4,131,111,20,delayed,hyd,goi
2016-12-30,jessica,wright,5,242,136,106,delayed,trv,cok
2016-12-31,brett,cantrell,9,194,139,55,delayed,trv,bom
2017-01-01,john,cooper,6,140,105,35,on-time,cok,ccu
2017-01-02,vincent,taylor,7,146,32,114,on-time,trv,bom
2017-01-03,nicole,coleman,8,192,53,139,on-time,hyd,goi
2017-01-04,jacob,terry,9,109,79,30,on-time,maa,ccu
2017-01-05,joshua,walker,8,162,119,43,on-time,hyd,trv
2017-01-06,derek,rodriguez,9,202,118,84,on-time,cok,bom
2017-01-07,stephen,curry,5,78,70,8,on-time,hyd,maa
2017-01-08,johnny,robertson,9,203,129,74,delayed,amd,ccu
2017-01-09,mike,watts,8,131,53,78,on-time,cok,hyd
2017-01-10,robert,duncan,7,172,153,19,on-time,ccu,goi
2017-01-11,ricardo,mayo,9,90,35,55,delayed,ccu,trv
2017-01-12,amanda,morgan,6,181,146,35,on-time,maa,cok
2017-01-13,sarah,castaneda,4,251,249,2,delayed,goi,trv
2017-01-14,amber,simpson,7,135,77,58,on-time,trv,goi
2017-01-15,megan,evans,5,82,76,6,delayed,trv,del
2017-01-16,christopher,palmer,9,249,37,212,delayed,maa,del
2017-01-17,jamie,barnett,6,123,74,49,delayed,cok,ccu
2017-01-18,emily,blankenship,7,132,100,32,on-time,hyd,del
2017-01-19,edward,parks,6,236,175,61,delayed,trv,ccu
2017-01-20,sarah,howe,6,127,53,74,on-time,amd,blr
2017-01-21,susan,baldwin,9,239,150,89,delayed,blr,hyd
2017-01-22,ronald,ford,8,109,61,48,delayed,amd,maa
2017-01-23,anthony,keith,5,101,77,24,delayed,maa,goi
2017-01-24,zachary,johnson,6,288,40,248,on-time,blr,trv
2017-01-25,lisa,yang,5,236,210,26,delayed,trv,amd
2017-01-26,austin,delgado,4,184,155,29,on-time,maa,goi
2017-01-27,sarah,clark,8,216,171,45,delayed,cok,ccu
2017-01-28,sydney,walker,7,268,138,130,delayed,del,goi
2017-01-29,tara,rasmussen,7,106,104,2,delayed,amd,cok
2017-01-30,alicia,young,7,56,48,8,on-time,trv,cok
2017-01-31,steven,james,8,257,113,144,on-time,del,bom
2017-02-01,anthony,owens,9,214,104,110,on-time,maa,del
2017-02-02,mariah,love,7,230,65,165,on-time,blr,del
2017-02-03,bryan,hall,9,70,31,39,on-time,trv,ccu
2017-02-04,mary,carter,9,96,48,48,on-time,maa,blr
2017-02-05,rhonda,roberts,7,182,70,112,on-time,hyd,cok
2017-02-06,stephanie,dorsey,5,54,40,14,on-time,bom,amd
2017-02-07,shelley,finley,7,177,60,117,delayed,cok,goi
2017-02-08,wendy,robinson,6,102,100,2,on-time,blr,maa
2017-02-09,john,wong,9,130,100,30,delayed,trv,goi
2017-02-10,william,grant,7,221,38,183,on-time,del,goi
2017-02-11,rebecca,kramer,6,232,110,122,delayed,goi,del
2017-02-12,phillip,smith,6,100,80,20,on-time,trv,cok
2017-02-13,sara,bradford,5,161,85,76,on-time,del,goi
2017-02-14,sara,hughes,9,228,36,192,on-time,bom,hyd
2017-02-15,daniel,phillips,4,154,107,47,on-time,cok,blr
2017-02-16,joan,white,4,249,62,187,delayed,maa,cok
2017-02-17,marc,blair,8,112,100,12,on-time,del,ccu
2017-02-18,shannon,moon,7,271,271,0,on-time,ccu,goi
2017-02-19,andrew,schmidt,8,274,238,36,delayed,bom,maa
2017-02-20,darren,hooper,9,196,73,123,on-time,bom,hyd
2017-02-21,alicia,silva,7,76,60,16,delayed,del,cok
2017-02-22,beth,vance,9,99,34,65,on-time,goi,ccu
2017-02-23,jessica,wood,4,154,101,53,on-time,goi,ccu
2017-02-24,laura,kane,7,249,225,24,delayed,amd,goi
2017-02-25,kelly,mathews,5,100,98,2,on-time,amd,maa
2017-02-26,melissa,turner,9,155,35,120,on-time,cok,goi
2017-02-27,mary,lewis,6,289,209,80,on-time,cok,ccu
2017-02-28,sandra,benson,9,283,222,61,on-time,hyd,bom
2017-03-01,rebecca,roberts,4,131,125,6,on-time,cok,blr
2017-03-02,dan,king,6,300,36,264,on-time,del,ccu
2017-03-03,stephanie,lee,6,226,221,5,delayed,del,trv
2017-03-04,tyler,curtis,6,256,113,143,on-time,blr,hyd
2017-03-05,cynthia,henderson,6,174,158,16,on-time,maa,goi
2017-03-06,melissa,novak,9,88,32,56,delayed,blr,maa
2017-03-07,erica,wilson,4,54,39,15,delayed,maa,del
2017-03-08,william,hogan,7,238,225,13,on-time,trv,ccu
2017-03-09,susan,richardson,4,153,78,75,delayed,goi,bom
2017-03-10,gabriel,schwartz,7,246,204,42,delayed,bom,amd
2017-03-11,paula,simon,9,143,110,33,on-time,amd,bom
2017-03-12,lori,morris,5,215,102,113,delayed,hyd,goi
2017-03-13,krista,robbins,9,217,121,96,delayed,del,bom
2017-03-14,larry,murray,6,135,100,35,on-time,del,trv
2017-03-15,robert,huff,8,85,38,47,on-time,del,cok
2017-03-16,jasmine,medina,8,209,204,5,delayed,amd,hyd
2017-03-17,william,griffin,8,252,108,144,delayed,maa,cok
2017-03-18,mike,ingram,9,139,124,15,delayed,ccu,cok
2017-03-19,christopher,thompson,5,193,85,108,on-time,hyd,goi
2017-03-20,carla,lowe,5,272,72,200,on-time,maa,amd
2017-03-21,kristen,bailey,8,284,220,64,delayed,cok,del
2017-03-22,amy,davis,8,236,86,150,delayed,maa,bom
2017-03-23,chad,wilson,6,273,194,79,delayed,hyd,maa
2017-03-24,lisa,perry,9,212,186,26,on-time,amd,ccu
2017-03-25,matthew,smith,9,205,39,166,delayed,del,maa
2017-03-26,keith,sanchez,6,104,100,4,delayed,hyd,trv
2017-03-27,brian,lam,8,254,218,36,on-time,cok,blr
